14.9253,-0.0256716 -0.0744994   0.711384  -0.698372, 4.57781 -14.9808  5.23822,  4.70785 -0.147094  -3.05545,-0.114678 -0.163486  0.300212,  -3.0104 -0.518991     7.144
14.9303,-0.0252363 -0.0743974   0.710849  -0.698943, 4.60135 -14.9815  5.22291,  4.70801 -0.137241  -3.06654,-0.114102 -0.164295  0.300136, -3.02647 -0.531532   7.29519
14.9353,-0.0248006 -0.0742929   0.710314  -0.699514, 4.62489 -14.9822  5.20755,  4.70817 -0.127388  -3.07688,-0.113522 -0.165101   0.30006, -3.04237 -0.544206   7.44694
14.9403,-0.0243644 -0.0741859   0.709778  -0.700084, 4.64843 -14.9828  5.19215,  4.70832 -0.117535  -3.08646, -0.11294 -0.165902  0.299983,  -3.0581 -0.557011   7.59921
14.9453,-0.0239277 -0.0740765   0.709242  -0.700654, 4.67197 -14.9834  5.17669,  4.70845 -0.107682  -3.09528,-0.112355 -0.166699  0.299907, -3.07364 -0.569943   7.75196
14.9503,-0.0234907 -0.0739645   0.708706  -0.701223, 4.69552 -14.9839  5.16119,   4.70857 -0.0978295   -3.10333,-0.111767 -0.167492  0.299831, -3.08899 -0.582998   7.90514
14.9553,-0.0230533 -0.0738501   0.708169  -0.701791, 4.71906 -14.9843  5.14566,   4.70868 -0.0879769   -3.11062,-0.111176  -0.16828  0.299754, -3.10413 -0.596175   8.05873
14.9603,-0.0226154 -0.0737331   0.707632  -0.702359,  4.7426 -14.9847  5.13009,   4.70878 -0.0781245   -3.11714,-0.110583 -0.169065  0.299678,-3.11907 -0.60947  8.21269
14.9653,-0.0221772 -0.0736137   0.707095  -0.702926, 4.76615 -14.9851  5.11449,   4.70887 -0.0682722   -3.12289,-0.109987 -0.169845  0.299602,  -3.1338 -0.622879   8.36698
14.9703,-0.0217387 -0.0734918   0.706558  -0.703493, 4.78969 -14.9854  5.09886,   4.70894 -0.0584201   -3.12787,-0.109388 -0.170621  0.299526,-3.1483 -0.6364 8.52156
14.9753,-0.0212998 -0.0733675    0.70602  -0.704059, 4.81324 -14.9857  5.08321,   4.70901 -0.0485682   -3.13208,-0.108786 -0.171392   0.29945, -3.16258 -0.650027   8.67639
14.9803,-0.0208605 -0.0732406   0.705482  -0.704625, 4.83678 -14.9859  5.06754,   4.70906 -0.0387166   -3.13551,-0.108181  -0.17216  0.299374,-3.17662 -0.66376  8.83144
14.9853, -0.020421 -0.0731113   0.704944   -0.70519, 4.86033 -14.9861  5.05186,    4.7091 -0.0288653   -3.13818,-0.107574 -0.172923  0.299298, -3.19042 -0.677592   8.98667
14.9903,-0.0199811 -0.0729795   0.704405  -0.705754, 4.88387 -14.9862  5.03616,   4.70913 -0.0190143   -3.14006,-0.106964 -0.173681  0.299223, -3.20397 -0.691522   9.14204
14.9953, -0.019541 -0.0728452   0.703866  -0.706318, 4.90742 -14.9863  5.02046,    4.70914 -0.00916356    -3.14118,-0.106351 -0.174436  0.299147, -3.21726 -0.705545   9.29751
15.0003,-0.0191006 -0.0727085   0.703327  -0.706881, 4.93096 -14.9863  5.00475,    4.70915 0.000686779    -3.14151,-0.105736 -0.175186  0.299072, -3.23029 -0.719658   9.45304
15.0053,  -0.01866 -0.0725693   0.702787  -0.707443, 4.95451 -14.9863  4.98905,  4.70914 0.0105367  -3.14108,-0.105118 -0.175931  0.298996, -3.24305 -0.733856    9.6086
15.0103,-0.0182191 -0.0724277   0.702247  -0.708005, 4.97806 -14.9862  4.97335,  4.70912 0.0203862  -3.13986,-0.104497 -0.176672  0.298921, -3.25553 -0.748136   9.76416
15.0153, -0.017778 -0.0722836   0.701707  -0.708566,  5.0016 -14.9861  4.95765,  4.70909 0.0302353  -3.13788,-0.103874 -0.177409  0.298846, -3.26773 -0.762495   9.91966
15.0203,-0.0173366 -0.0721371   0.701167  -0.709127, 5.02515 -14.9859  4.94197,  4.70905 0.0400839  -3.13512,-0.103248 -0.178141  0.298771, -3.27965 -0.776927   10.0751
15.0253,-0.0168951 -0.0719881   0.700626  -0.709687, 5.04869 -14.9857   4.9263,    4.709 0.0499319  -3.13158, -0.10262 -0.178869  0.298696,-3.29127 -0.79143  10.2304
15.0303,-0.0164534 -0.0718366   0.700085  -0.710246, 5.07224 -14.9854  4.91066,  4.70893 0.0597795  -3.12727,-0.101989 -0.179592  0.298622,  -3.3026 -0.805998   10.3855
15.0353,-0.0160115 -0.0716827   0.699544  -0.710805, 5.09578 -14.9851  4.89503,  4.70886 0.0696265  -3.12219,-0.101355 -0.180311  0.298547, -3.31361 -0.820629   10.5404
15.0403,-0.0155695 -0.0715264   0.699002  -0.711363, 5.11933 -14.9847  4.87944, 4.70877 0.079473 -3.11634,-0.100719 -0.181026  0.298473, -3.32432 -0.835317   10.6951
15.0453,-0.0151274 -0.0713676    0.69846  -0.711921, 5.14287 -14.9843  4.86387,  4.70867 0.0893188  -3.10972, -0.10008 -0.181735  0.298399, -3.33472 -0.850059   10.8495
15.0503,-0.0146851 -0.0712064   0.697918  -0.712478, 5.16641 -14.9838  4.84834, 4.70856 0.099164 -3.10234,-0.0994389  -0.182441   0.298325,-3.34479 -0.86485  11.0036
15.0553,-0.0142427 -0.0710428   0.697376  -0.713034, 5.18995 -14.9833  4.83285, 4.70843 0.109009 -3.09419,-0.0987952  -0.183141   0.298251, -3.35454 -0.879686   11.1573
15.0603,-0.0138002 -0.0708767   0.696833   -0.71359,  5.2135 -14.9827   4.8174,  4.7083 0.118853 -3.08527,-0.0981489  -0.183837   0.298177, -3.36395 -0.894562   11.3107
15.0653,-0.0133577 -0.0707083    0.69629  -0.714145, 5.23704 -14.9821    4.802, 4.70815 0.128696  -3.0756,-0.0975002  -0.184529   0.298104, -3.37304 -0.909476   11.4636
15.0703,-0.0129151 -0.0705374   0.695746  -0.714699, 5.26058 -14.9814  4.78665, 4.70799 0.138538 -3.06516,-0.096849 -0.185216  0.298031, -3.38178 -0.924421   11.6161
15.0753,-0.0124724 -0.0703641   0.695202  -0.715253, 5.28412 -14.9807  4.77135, 4.70782  0.14838 -3.05397,-0.0961954  -0.185898   0.297958, -3.39018 -0.939393    11.768
15.0803,-0.0120297 -0.0701884   0.694658  -0.715806, 5.30766 -14.9799  4.75611, 4.70764 0.158221 -3.04202,-0.0955394  -0.186575   0.297885, -3.39823 -0.954389   11.9194
15.0853, -0.011587 -0.0700102   0.694114  -0.716359, 5.33119 -14.9791  4.74093, 4.70745 0.168061 -3.02933,-0.0948809  -0.187248   0.297813, -3.40593 -0.969403   12.0703
15.0903,-0.0111442 -0.0698297   0.693569  -0.716911, 5.35473 -14.9783  4.72582, 4.70725   0.1779 -3.01589,-0.0942201  -0.187917   0.297741, -3.41327 -0.984431   12.2205
15.0953,-0.0107015 -0.0696468   0.693024  -0.717462, 5.37827 -14.9773  4.71077, 4.70703 0.187739  -3.0017,-0.0935569   -0.18858   0.297669, -3.42025 -0.999468   12.3701
15.1003,-0.0102588 -0.0694615   0.692479  -0.718013,  5.4018 -14.9764   4.6958,  4.7068 0.197576 -2.98677,-0.0928913  -0.189239   0.297597,-3.42687 -1.01451   12.519
15.1053,-0.00981619  -0.0692738    0.691933   -0.718563, 5.42533 -14.9754  4.68091, 4.70656 0.207413  -2.9711,-0.0922234  -0.189893   0.297525,-3.43312 -1.02955  12.6671
15.1103,-0.00937359  -0.0690837    0.691387   -0.719113, 5.44887 -14.9743  4.66609, 4.70631 0.217249 -2.95471,-0.0915532  -0.190542   0.297454,  -3.439 -1.04459  12.8145
15.1153,-0.00893106  -0.0688912    0.690841   -0.719662,  5.4724 -14.9732  4.65136, 4.70605 0.227084 -2.93758,-0.0908806  -0.191187   0.297383,-3.44451 -1.05962  12.9612
15.1203,-0.00848862  -0.0686964    0.690294    -0.72021,5.49593 -14.972 4.63672, 4.70577 0.236918 -2.91973,-0.0902058  -0.191826   0.297313,-3.44964 -1.07464  13.1069
15.1253,-0.00804627  -0.0684992    0.689748   -0.720758, 5.51946 -14.9708  4.62217, 4.70549  0.24675 -2.90115,-0.0895286  -0.192461   0.297243,-3.45439 -1.08963  13.2518
15.1303,-0.00760404  -0.0682996      0.6892   -0.721305, 5.54298 -14.9696  4.60771, 4.70519 0.256582 -2.88187,-0.0888493  -0.193091   0.297173,-3.45876 -1.10461  13.3958
15.1353,-0.00716193  -0.0680977    0.688653   -0.721851, 5.56651 -14.9683  4.59335, 4.70488 0.266413 -2.86187,-0.0881676  -0.193717   0.297103,-3.46275 -1.11955  13.5389
15.1403,-0.00671997  -0.0678934    0.688105   -0.722397, 5.59003 -14.9669  4.57909, 4.70456 0.276243 -2.84116,-0.0874838  -0.194337   0.297034,-3.46635 -1.13447   13.681
15.1453,-0.00627816  -0.0676867    0.687557   -0.722942, 5.61355 -14.9655  4.56494, 4.70423 0.286072 -2.81975,-0.0867977  -0.194953   0.296965,-3.46956 -1.14934  13.8221
15.1503,-0.00583652  -0.0674777    0.687008   -0.723486,5.63707 -14.964  4.5509, 4.70388 0.295899 -2.79765,-0.0861095  -0.195563   0.296896,-3.47238 -1.16418  13.9621
15.1553,-0.00539507  -0.0672664    0.686459    -0.72403, 5.66059 -14.9625  4.53696, 4.70353 0.305725 -2.77486,-0.0854191  -0.196169   0.296827,-3.47481 -1.17896  14.1011
15.1603,-0.00495382  -0.0670528     0.68591   -0.724573,5.68411 -14.961 4.52315, 4.70316 0.315551 -2.75138,-0.0847265   -0.19677   0.296759,-3.47684  -1.1937  14.2389
15.1653,-0.00451279  -0.0668368    0.685361   -0.725116, 5.70762 -14.9594  4.50945, 4.70278 0.325375 -2.72722,-0.0840318  -0.197366   0.296692,-3.47848 -1.20838  14.3756
15.1703,-0.00407198  -0.0666185    0.684811   -0.725658, 5.73114 -14.9577  4.49588, 4.70239 0.335198 -2.70239,-0.083335 -0.197957  0.296624,-3.47973   -1.223  14.5111
15.1753,-0.00363142  -0.0663978    0.684261   -0.726199,5.75465 -14.956 4.48243, 4.70199 0.345019  -2.6769,-0.082636 -0.198543  0.296557,-3.48058 -1.23755  14.6455
15.1803,-0.00319111  -0.0661749     0.68371    -0.72674, 5.77816 -14.9543  4.46911, 4.70158  0.35484 -2.65074,-0.081935 -0.199124  0.296491,-3.48103 -1.25203  14.7785
15.1853,-0.00275108  -0.0659497    0.683159    -0.72728, 5.80166 -14.9525  4.45592, 4.70115 0.364659 -2.62393,-0.0812319  -0.199701   0.296425,-3.48108 -1.26644  14.9103
15.1903,-0.00231134  -0.0657221    0.682608   -0.727819, 5.82517 -14.9506  4.44287, 4.70072 0.374477 -2.59647,-0.0805268  -0.200272   0.296359,-3.48073 -1.28077  15.0408
15.1953,-0.00187189  -0.0654923    0.682057   -0.728358, 5.84867 -14.9487  4.42996, 4.70027 0.384293 -2.56837,-0.0798196  -0.200838   0.296293,-3.47998 -1.29501  15.1699
15.2003,-0.00143277  -0.0652601    0.681505   -0.728896, 5.87217 -14.9468  4.41719, 4.69981 0.394108 -2.53964,-0.0791104  -0.201399   0.296228,-3.47883 -1.30916  15.2977
15.2053,-0.000993971   -0.0650257     0.680953    -0.729434, 5.89567 -14.9448  4.40457, 4.69934 0.403922 -2.51028,-0.0783992  -0.201955   0.296164,-3.47729 -1.32322   15.424
15.2103,-0.00055552   -0.064789      0.6804   -0.729971, 5.91916 -14.9428  4.39209, 4.69886 0.413735  -2.4803,-0.077686 -0.202506    0.2961,-3.47534 -1.33718  15.5489
15.2153,-0.000117429   -0.0645501     0.679848    -0.730507, 5.94266 -14.9407  4.37977, 4.69836 0.423546 -2.44971,-0.0769709  -0.203052   0.296036,-3.47299 -1.35103  15.6724
15.2203,0.000320289  -0.0643088    0.679294   -0.731043, 5.96615 -14.9385  4.36759, 4.69786 0.433355 -2.41851,-0.0762538  -0.203593   0.295972,-3.47025 -1.36478  15.7943
15.2253,0.000757618  -0.0640654    0.678741   -0.731578, 5.98963 -14.9363  4.35558, 4.69734 0.443164 -2.38672,-0.0755348  -0.204129   0.295909,-3.46711 -1.37842  15.9147
15.2303,0.00119455 -0.0638196   0.678187  -0.732112, 6.01312 -14.9341  4.34373, 4.69681  0.45297 -2.35434,-0.0748139   -0.20466   0.295847,-3.46357 -1.39193  16.0336
15.2353,0.00163106 -0.0635717   0.677633  -0.732646,  6.0366 -14.9318  4.33204, 4.69627 0.462776 -2.32138,-0.074091 -0.205185  0.295785,-3.45964 -1.40533  16.1509
15.2403,0.00206714 -0.0633214   0.677078  -0.733179, 6.06008 -14.9295  4.32052, 4.69572 0.472579 -2.28784,-0.0733664  -0.205706   0.295723,-3.45531  -1.4186  16.2665
15.2453,0.00250277  -0.063069   0.676523  -0.733711, 6.08356 -14.9271  4.30916, 4.69516 0.482382 -2.25374,-0.0726398  -0.206221   0.295662,-3.45059 -1.43174  16.3805
15.2503,0.00293794 -0.0628143   0.675968  -0.734243, 6.10703 -14.9246  4.29798, 4.69458 0.492182 -2.21909,-0.0719114  -0.206731   0.295601,-3.44548 -1.44474  16.4929
15.2553,0.00337264 -0.0625574   0.675413  -0.734774, 6.13051 -14.9222  4.28697,   4.694 0.501981 -2.18388,-0.0711812  -0.207236   0.295541,-3.43997  -1.4576  16.6035
15.2603,0.00380686 -0.0622983   0.674857  -0.735305, 6.15397 -14.9196  4.27614,  4.6934 0.511779 -2.14814,-0.0704492  -0.207736   0.295481,-3.43409 -1.47032  16.7124
15.2653,0.00424057  -0.062037     0.6743  -0.735835,6.17744 -14.917 4.26549, 4.69279 0.521575 -2.11187,-0.0697155  -0.208231   0.295422,-3.42781 -1.48289  16.8196
15.2703,0.00467376 -0.0617735   0.673744  -0.736364,  6.2009 -14.9144  4.25503, 4.69217 0.531369 -2.07507,-0.0689799   -0.20872   0.295363,-3.42115  -1.4953   16.925
15.2753,0.00510642 -0.0615078   0.673187  -0.736892, 6.22436 -14.9117  4.24474, 4.69154 0.541162 -2.03777,-0.0682426  -0.209205   0.295305,-3.41411 -1.50756  17.0285
15.2803,0.00553854   -0.06124   0.672629   -0.73742,6.24782 -14.909 4.23465,  4.6909 0.550953 -1.99996,-0.0675036  -0.209684   0.295247,-3.40669 -1.51966  17.1303
15.2853, 0.0059701 -0.0609699   0.672072  -0.737948, 6.27127 -14.9062  4.22475, 4.69024 0.560742 -1.96166,-0.0667629  -0.210158    0.29519, -3.3989 -1.53159  17.2302
15.2903,0.00640109 -0.0606977   0.671513  -0.738474, 6.29472 -14.9034  4.21503, 4.68958  0.57053 -1.92287,-0.0660205  -0.210626   0.295133,-3.39074 -1.54335  17.3282
15.2953,0.00683149 -0.0604233   0.670955     -0.739, 6.31817 -14.9005  4.20552,  4.6889 0.580316 -1.88361,-0.0652764  -0.211089   0.295076, -3.3822 -1.55493  17.4243
15.3003,0.00726129 -0.0601468   0.670396  -0.739526, 6.34161 -14.8976   4.1962, 4.68821   0.5901 -1.84388,-0.0645307  -0.211547   0.295021, -3.3733 -1.56634  17.5184
15.3053,0.00769047 -0.0598681   0.669837  -0.740051, 6.36505 -14.8946  4.18708, 4.68751 0.599882  -1.8037,-0.0637833     -0.212   0.294965,-3.36403 -1.57756  17.6107
15.3103,0.00811903 -0.0595873   0.669278  -0.740575, 6.38848 -14.8916  4.17816,  4.6868 0.609663 -1.76308,-0.0630343  -0.212448   0.294911,-3.35441  -1.5886  17.7009
15.3153,0.00854694 -0.0593044   0.668718  -0.741098, 6.41192 -14.8885  4.16945, 4.68607 0.619442 -1.72202,-0.0622838   -0.21289   0.294856,-3.34443 -1.59945  17.7891
15.3203, 0.0089742 -0.0590193   0.668157  -0.741621, 6.43534 -14.8854  4.16094, 4.68534 0.629219 -1.68053,-0.0615316  -0.213327   0.294803,-3.3341 -1.6101 17.8754
15.3253,0.00940079 -0.0587321   0.667597  -0.742143, 6.45877 -14.8822  4.15265, 4.68459 0.638994 -1.63863,-0.0607779  -0.213758    0.29475,-3.32342 -1.62056  17.9595
15.3303,0.00982669 -0.0584428   0.667036  -0.742665,6.48219 -14.879 4.14456, 4.68384 0.648768 -1.59633,-0.0600227  -0.214184   0.294697, -3.3124 -1.63081  18.0417
15.3353, 0.0102519 -0.0581515   0.666474  -0.743186, 6.50561 -14.8757  4.13668, 4.68307 0.658539 -1.55363,-0.0592659  -0.214605   0.294645,-3.30104 -1.64086  18.1217
15.3403,0.0106764 -0.057858  0.665913 -0.743706, 6.52902 -14.8724  4.12902, 4.68229 0.668309 -1.51054,-0.0585076   -0.21502   0.294594,-3.28934  -1.6507  18.1996
15.3453, 0.0111001 -0.0575624   0.665351  -0.744226,6.55243 -14.869 4.12158, 4.68149 0.678076 -1.46709,-0.0577479  -0.215431   0.294543,-3.27731 -1.66033  18.2755
15.3503, 0.0115232 -0.0572648   0.664788  -0.744745, 6.57584 -14.8656  4.11435, 4.68069 0.687842 -1.42327,-0.0569867  -0.215835   0.294492,-3.26496 -1.66974  18.3492
15.3553, 0.0119454 -0.0569651   0.664225  -0.745263, 6.59924 -14.8622  4.10735, 4.67988 0.697606  -1.3791,-0.056224 -0.216235  0.294443,-3.25229 -1.67893  18.4207
15.3603,  0.012367 -0.0566634   0.663662  -0.745781, 6.62263 -14.8587  4.10056, 4.67905 0.707368 -1.33459, -0.05546 -0.216629  0.294394, -3.2393 -1.68789    18.49
15.3653, 0.0127877 -0.0563596   0.663098  -0.746298, 6.64603 -14.8551    4.094, 4.67821 0.717128 -1.28976,-0.0546945  -0.217017   0.294345,  -3.226 -1.69664  18.5572
15.3703, 0.0132076 -0.0560537   0.662534  -0.746814, 6.66942 -14.8515  4.08767, 4.67737 0.726886  -1.2446,-0.0539276    -0.2174   0.294297, -3.2124 -1.70515  18.6222
15.3753, 0.0136267 -0.0557459    0.66197   -0.74733,  6.6928 -14.8478  4.08156, 4.67651 0.736642 -1.19914,-0.0531594  -0.217778    0.29425,-3.19849 -1.71343  18.6849
15.3803, 0.014045 -0.055436  0.661405 -0.747845, 6.71618 -14.8441  4.07568, 4.67563 0.746395 -1.15338,-0.0523898   -0.21815   0.294203,-3.18429 -1.72147  18.7454
15.3853, 0.0144625 -0.0551241    0.66084   -0.74836, 6.73956 -14.8404  4.07002, 4.67475 0.756147 -1.10733,-0.0516189  -0.218517   0.294157,-3.16981 -1.72927  18.8036
15.3903, 0.0148791 -0.0548102   0.660274  -0.748874, 6.76293 -14.8366   4.0646, 4.67386 0.765897 -1.06101,-0.0508467  -0.218878   0.294111,-3.15504 -1.73684  18.8596
15.3953, 0.0152949 -0.0544943   0.659708  -0.749387,  6.7863 -14.8327  4.05941, 4.67295 0.775645 -1.01443,-0.0500732  -0.219234   0.294066,-3.13999 -1.74415  18.9133
15.4003, 0.0157098 -0.0541764   0.659142    -0.7499, 6.80966 -14.8288  4.05446,  4.67204   0.78539 -0.967604,-0.0492984  -0.219585   0.294022,-3.12467 -1.75122  18.9647
15.4053, 0.0161238 -0.0538565   0.658575  -0.750412, 6.83302 -14.8248  4.04974,  4.67111  0.795134 -0.920535,-0.0485224   -0.21993   0.293978,-3.10908 -1.75804  19.0138
15.4103, 0.0165369 -0.0535347   0.658008  -0.750923, 6.85637 -14.8208  4.04525,  4.67017  0.804875 -0.873239,-0.0477451  -0.220269   0.293935,-3.09324 -1.76461  19.0605
15.4153,  0.016949 -0.0532109   0.657441  -0.751434, 6.87972 -14.8168  4.04101,  4.66922  0.814614 -0.825728,-0.0469667  -0.220603   0.293893,-3.07715 -1.77092   19.105
15.4203, 0.0173603 -0.0528851   0.656873  -0.751944, 6.90306 -14.8127    4.037,  4.66826  0.824351 -0.778013,-0.046187 -0.220932  0.293851, -3.0608 -1.77698  19.1471
15.4253, 0.0177706 -0.0525574   0.656305  -0.752453,  6.9264 -14.8086  4.03323,  4.66728  0.834086 -0.730105,-0.0454062  -0.221255    0.29381,-3.04422 -1.78277  19.1868
15.4303,   0.01818 -0.0522278   0.655736  -0.752962, 6.94974 -14.8044   4.0297,   4.6663  0.843819 -0.682018,-0.0446242  -0.221572   0.293769,-3.02741 -1.78831  19.2242
15.4353, 0.0185884 -0.0518963   0.655167   -0.75347, 6.97306 -14.8001  4.02641,   4.6653  0.853549 -0.633762,-0.0438411  -0.221884   0.293729,-3.01036 -1.79357  19.2592
15.4403, 0.0189958 -0.0515628   0.654597  -0.753978, 6.99639 -14.7958  4.02336,  4.66429  0.863278 -0.585349,-0.0430569   -0.22219    0.29369, -2.9931 -1.79858  19.2919
15.4453, 0.0194022 -0.0512275   0.654027  -0.754485, 7.01971 -14.7915  4.02055,  4.66328  0.873004 -0.536792,-0.0422716  -0.222491   0.293651,-2.97563 -1.80331  19.3221
15.4503, 0.0198076 -0.0508902   0.653457  -0.754991, 7.04302 -14.7871  4.01799,  4.66225  0.882727 -0.488103,-0.0414852  -0.222787   0.293613,-2.95795 -1.80777    19.35
15.4553,  0.020212 -0.0505511   0.652886  -0.755497, 7.06633 -14.7827  4.01567,   4.6612  0.892449 -0.439293,-0.0406978  -0.223076   0.293576,-2.94007 -1.81196  19.3754
15.4603, 0.0206153 -0.0502101   0.652315  -0.756002, 7.08963 -14.7782   4.0136,  4.66015  0.902168 -0.390375,-0.0399093  -0.223361    0.29354,  -2.922 -1.81588  19.3985
15.4653, 0.0210176 -0.0498672   0.651744  -0.756506, 7.11293 -14.7736  4.01177, 4.65909 0.911885 -0.34136,-0.0391199  -0.223639   0.293504,-2.90374 -1.81951  19.4191
15.4703, 0.0214189 -0.0495225   0.651172   -0.75701, 7.13622 -14.7691  4.01019,  4.65801  0.921599 -0.292261,-0.0383294  -0.223912   0.293468,-2.88531 -1.82288  19.4374
15.4753, 0.0218191 -0.0491759     0.6506  -0.757513, 7.15951 -14.7644  4.00885,  4.65693  0.931311 -0.243089,-0.037538  -0.22418  0.293434, -2.8667 -1.82596  19.4532
15.4803, 0.0222182 -0.0488275   0.650027  -0.758015, 7.18279 -14.7597  4.00776,  4.65583  0.941021 -0.193857,-0.0367456  -0.224442     0.2934,-2.84794 -1.82876  19.4666
15.4853, 0.0226162 -0.0484773   0.649454  -0.758517,7.20607 -14.755 4.00691,  4.65472  0.950728 -0.144578,-0.0359522  -0.224698   0.293367,-2.82901 -1.83128  19.4775
15.4903, 0.0230131 -0.0481253    0.64888  -0.759018, 7.22934 -14.7502  4.00631,    4.6536   0.960433 -0.0952625,-0.035158 -0.224949  0.293334,-2.80994 -1.83352   19.486
15.4953, 0.0234088 -0.0477714   0.648306  -0.759519, 7.25261 -14.7454  4.00596,   4.65247   0.970136 -0.0459238,-0.0343629  -0.225194   0.293302,-2.79073 -1.83548  19.4921
15.5003, 0.0238035 -0.0474158   0.647732  -0.760019, 7.27586 -14.7405  4.00585,   4.65132   0.979836 0.00342643,-0.0335669  -0.225433   0.293271,-2.77139 -1.83715  19.4958
15.5053,  0.024197 -0.0470584   0.647157  -0.760518, 7.29912 -14.7356  4.00599, 4.65017 0.989534 0.052776, -0.03277 -0.225667  0.293241,-2.75192 -1.83853   19.497
15.5103, 0.0245893 -0.0466992   0.646582  -0.761017, 7.32237 -14.7306  4.00638,   4.649 0.999229 0.102113,-0.0319724  -0.225895   0.293211,-2.73233 -1.83963  19.4958
15.5153, 0.0249804 -0.0463382   0.646006  -0.761515, 7.34561 -14.7256  4.00701, 4.64783  1.00892 0.151424,-0.0311739  -0.226118   0.293182,-2.71264 -1.84044  19.4922
15.5203, 0.0253704 -0.0459755    0.64543  -0.762012, 7.36884 -14.7205  4.00789, 4.64664  1.01861 0.200699,-0.0303746  -0.226335   0.293154,-2.69284 -1.84096  19.4861
15.5253, 0.0257592 -0.0456111   0.644853  -0.762509, 7.39207 -14.7154  4.00902, 4.64544   1.0283 0.249923,-0.0295745  -0.226546   0.293126,-2.67295  -1.8412  19.4776
15.5303, 0.0261468 -0.0452449   0.644276  -0.763005,  7.4153 -14.7103  4.01039, 4.64423  1.03799 0.299087,-0.0287737  -0.226752   0.293099,-2.65297 -1.84114  19.4667
15.5353,0.0265331 -0.044877  0.643699 -0.763501,7.43852 -14.705 4.01201, 4.64301  1.04767 0.348177,-0.0279722  -0.226952   0.293073,-2.63291  -1.8408  19.4533
15.5403, 0.0269182 -0.0445075   0.643121  -0.763996, 7.46173 -14.6998  4.01387,4.64177 1.05735 0.39718, -0.02717 -0.227146  0.293048,-2.61278 -1.84017  19.4375
15.5453, 0.0273021 -0.0441362   0.642543   -0.76449, 7.48493 -14.6945  4.01598, 4.64053  1.06703 0.446086,-0.026367 -0.227335  0.293023,-2.59259 -1.83925  19.4193
15.5503, 0.0276847 -0.0437632   0.641964  -0.764984, 7.50813 -14.6891  4.01833, 4.63927   1.0767 0.494882,-0.0255634  -0.227518   0.292999,-2.57234 -1.83803  19.3987
15.5553,  0.028066 -0.0433885   0.641385  -0.765477, 7.53133 -14.6837  4.02093, 4.63801  1.08637 0.543556,-0.0247592  -0.227695   0.292976,-2.55204 -1.83653  19.3757
15.5603, 0.0284461 -0.0430122   0.640806  -0.765969, 7.55451 -14.6783  4.02377, 4.63673  1.09604 0.592095,-0.0239543  -0.227867   0.292953,-2.53171 -1.83474  19.3503
15.5653, 0.0288249 -0.0426343   0.640226  -0.766461, 7.57769 -14.6727  4.02685, 4.63544  1.10571 0.640489,-0.0231488  -0.228033   0.292931,-2.51134 -1.83266  19.3225
15.5703, 0.0292023 -0.0422547   0.639645  -0.766952, 7.60087 -14.6672  4.03017, 4.63414  1.11537 0.688725,-0.0223427  -0.228193    0.29291,-2.49095  -1.8303  19.2923
15.5753, 0.0295785 -0.0418734   0.639064  -0.767443, 7.62404 -14.6616  4.03374, 4.63282  1.12504 0.736791,-0.0215361  -0.228348    0.29289,-2.47055 -1.82764  19.2598
15.5803, 0.0299533 -0.0414906   0.638483  -0.767933,  7.6472 -14.6559  4.03754,  4.6315   1.1347 0.784676,-0.0207289  -0.228497    0.29287,-2.45013  -1.8247  19.2248
15.5853, 0.0303268 -0.0411061   0.637901  -0.768422, 7.67035 -14.6502  4.04158, 4.63017  1.14435 0.832367,-0.0199212   -0.22864   0.292851,-2.42972 -1.82147  19.1875
15.5903, 0.0306989 -0.0407201   0.637319  -0.768911,  7.6935 -14.6445  4.04586, 4.62882  1.15401 0.879853,-0.019113 -0.228778  0.292833,-2.40931 -1.81795  19.1479
15.5953, 0.0310696 -0.0403324   0.636736  -0.769399, 7.71664 -14.6387  4.05038, 4.62746  1.16366 0.927121,-0.0183043   -0.22891   0.292816,-2.38892 -1.81415  19.1059
15.6003,  0.031439 -0.0399432   0.636153  -0.769886, 7.73977 -14.6329  4.05513,  4.6261   1.1733 0.974162,-0.0174951  -0.229036   0.292799,-2.36855 -1.81006  19.0616
15.6053,  0.031807 -0.0395525    0.63557  -0.770373, 7.7629 -14.627 4.06012,4.62472 1.18295 1.02096,-0.0166855  -0.229156   0.292783,-2.34821  -1.8057  19.0149
15.6103, 0.0321736 -0.0391601   0.634986  -0.770859,7.78602 -14.621 4.06534,4.62333 1.19259 1.06751,-0.0158755  -0.229271   0.292768,-2.32791 -1.80105   18.966
15.6153, 0.0325388 -0.0387663   0.634401  -0.771345,7.80913 -14.615  4.0708,4.62192 1.20223 1.11379,-0.015065  -0.22938  0.292754,-2.30766 -1.79611  18.9148
15.6203, 0.0329026 -0.0383709   0.633817   -0.77183,7.83224 -14.609 4.07648,4.62051 1.21187  1.1598,-0.0142542  -0.229483    0.29274,-2.28746  -1.7909  18.8612
15.6253,0.0332649 -0.037974  0.633231 -0.772314, 7.85534 -14.6029  4.08239,4.61909  1.2215 1.20553,-0.013443 -0.229581  0.292727,-2.26732 -1.78542  18.8054
15.6303, 0.0336258 -0.0375756   0.632645  -0.772798, 7.87843 -14.5968  4.08854,4.61765 1.23113 1.25096,-0.0126315  -0.229673   0.292715,-2.24725 -1.77965  18.7474
